geohash,count_buildings,distance_park,geometry
dr5xc83xeqmwjv61k3xu,79,330.0,"POLYGON((-73.7549999999999 40.735, -73.7549999999999 40.745, -73.7649999999999 40.745, -73.7649999999999 40.735, -73.7549999999999 40.735))"
dr5rv4r3bne6mpxk85gm,19,330.0,"POLYGON((-73.9450000000001 40.7450000000001, -73.9450000000001 40.7550000000001, -73.955 40.7550000000001, -73.955 40.7450000000001, -73.9450000000001 40.7450000000001))"
dr72mym4g0j411e3puye,4,330.0,"POLYGON((-73.915 40.855, -73.915 40.865, -73.925 40.865, -73.925 40.855, -73.915 40.855))"
dr5rztzq7qc75kqg60rn,14,330.0,"POLYGON((-73.8350000000001 40.765, -73.8350000000001 40.775, -73.8450000000001 40.775, -73.8450000000001 40.765, -73.8350000000001 40.765))"
dr5rqb45rjppq215mj4z,4,330.0,"POLYGON((-73.8750000000001 40.645, -73.8750000000001 40.6550000000001, -73.8850000000001 40.6550000000001, -73.8850000000001 40.645, -73.8750000000001 40.645))"
dr5quzpbphdceumffcfk,148,330.0,"POLYGON((-73.955 40.595, -73.955 40.605, -73.965 40.605, -73.965 40.595, -73.955 40.595))"
dr72nt4zqpqskvz8xc9b,21,330.0,"POLYGON((-73.885 40.805, -73.885 40.815, -73.895 40.815, -73.895 40.805, -73.885 40.805))"
dr5rrvwdhm9uhz0jrs03,128,330.0,"POLYGON((-73.8249999999999 40.6750000000001, -73.8249999999999 40.6850000000001, -73.8349999999999 40.6850000000001, -73.8349999999999 40.6750000000001, -73.8249999999999 40.6750000000001))"
dr5rwe4bynn9hypxrfcf,46,330.0,"POLYGON((-73.885 40.705, -73.885 40.715, -73.895 40.715, -73.895 40.7049999999999, -73.885 40.705))"
dr5wcp501ks9ehr6ccvs,2,330.0,"POLYGON((-73.7750000000001 40.595, -73.7750000000001 40.605, -73.7850000000001 40.605, -73.7850000000001 40.595, -73.7750000000001 40.595))"
dr5rs91qtjcuc7gh0284,2,330.0,"POLYGON((-73.9750000000001 40.695, -73.9750000000001 40.705, -73.9850000000001 40.705, -73.9850000000001 40.695, -73.9750000000001 40.695))"
dr5rvsju4nsqzcfpfwjt,98,330.0,"POLYGON((-73.9249999999999 40.755, -73.9249999999999 40.765, -73.9349999999999 40.765, -73.9349999999999 40.755, -73.9249999999999 40.755))"
dr5rkb0eqj4r68h7mt1r,25,330.0,"POLYGON((-73.9649999999999 40.645, -73.9649999999999 40.6550000000001, -73.9749999999999 40.6550000000001, -73.9749999999999 40.645, -73.9649999999999 40.645))"
dr5x83jnwmfuz7gh40d6,213,330.0,"POLYGON((-73.8050000000001 40.695, -73.8050000000001 40.705, -73.8150000000001 40.7050000000001, -73.8150000000001 40.695, -73.8050000000001 40.695))"
dr7811e4crheg1p3cuvx,51,330.0,"POLYGON((-73.7750000000001 40.785, -73.7750000000001 40.795, -73.7850000000001 40.795, -73.7850000000001 40.785, -73.7750000000001 40.785))"
dr5rwnsmknm9f6uvvpre,5,330.0,"POLYGON((-73.9050000000001 40.7249999999999, -73.9050000000001 40.7349999999999, -73.9150000000001 40.7349999999999, -73.9150000000001 40.7249999999999, -73.9050000000001 40.7249999999999))"
dr72xez3e23r52wg45xj,71,330.0,"POLYGON((-73.8350000000001 40.885, -73.8350000000001 40.895, -73.8450000000001 40.895, -73.8450000000001 40.885, -73.8350000000001 40.885))"
dr5rh2f4kh9mbn9w4uph,140,330.0,"POLYGON((-73.985 40.6049999999999, -73.985 40.6149999999999, -73.995 40.6149999999999, -73.995 40.6049999999999, -73.985 40.6049999999999))"
dr72x7bc922r0begpetj,90,330.0,"POLYGON((-73.8549999999999 40.885, -73.8549999999999 40.895, -73.8649999999999 40.895, -73.8649999999999 40.885, -73.8549999999999 40.885))"
dr5x3cbvsmq5x47w9z2z,53,330.0,"POLYGON((-73.745 40.6549999999999, -73.745 40.665, -73.755 40.665, -73.755 40.655, -73.745 40.6549999999999))"
dr5rmzmh7jv091e2xyq9,109,330.0,"POLYGON((-73.915 40.685, -73.915 40.695, -73.925 40.695, -73.925 40.685, -73.915 40.685))"
dr5qut1mvh3v33gp2r85,62,330.0,"POLYGON((-73.9750000000001 40.585, -73.9750000000001 40.595, -73.9850000000001 40.595, -73.9850000000001 40.585, -73.9750000000001 40.585))"
dr5xdwwj2w23u6cjyzm5,55,330.0,"POLYGON((-73.7050000000001 40.7249999999999, -73.7050000000001 40.7349999999999, -73.7150000000001 40.7349999999999, -73.7150000000001 40.7249999999999, -73.7050000000001 40.7249999999999))"
dr5qu993mh1u9m70b704,10,330.0,"POLYGON((-73.9750000000001 40.565, -73.9750000000001 40.575, -73.9850000000001 40.575, -73.9850000000001 40.565, -73.9750000000001 40.565))"
dr5rhk6nuhcq853sfbxn,41,330.0,"POLYGON((-73.985 40.6250000000001, -73.985 40.6350000000001, -73.995 40.6350000000001, -73.995 40.6250000000001, -73.985 40.6250000000001))"
dr72qq7dv0n459w34sbg,42,330.0,"POLYGON((-73.8949999999999 40.855, -73.8949999999999 40.865, -73.9049999999999 40.865, -73.9049999999999 40.855, -73.8949999999999 40.855))"
dr5rjym15jj4cjg2pfyw,69,330.0,"POLYGON((-73.915 40.635, -73.915 40.645, -73.925 40.645, -73.925 40.635, -73.915 40.635))"
dr5rm5xrbj7rvhz601g2,209,330.0,"POLYGON((-73.9450000000001 40.665, -73.9450000000001 40.675, -73.955 40.675, -73.955 40.665, -73.9450000000001 40.665))"
dr5rwqetmnq1gdymfx2g,112,330.0,"POLYGON((-73.8949999999999 40.7249999999999, -73.8949999999999 40.7349999999999, -73.9049999999999 40.7349999999999, -73.9049999999999 40.7249999999999, -73.8949999999999 40.7249999999999))"
dr5qum4juh3m21cx6zx5,138,330.0,"POLYGON((-73.985 40.585, -73.985 40.595, -73.995 40.595, -73.995 40.585, -73.985 40.585))"
dr5nxtchyevuhbefhn89,42,330.0,"POLYGON((-74.195 40.545, -74.195 40.555, -74.2049999999999 40.555, -74.2049999999999 40.545, -74.195 40.545))"
dr5q9pspju18mfvv90b1,71,330.0,"POLYGON((-74.125 40.5549999999999, -74.125 40.5649999999999, -74.135 40.5649999999999, -74.135 40.5549999999999, -74.125 40.5549999999999))"
dr5r4h3qcugye57ky0sq,26,330.0,"POLYGON((-74.085 40.6250000000001, -74.085 40.6350000000001, -74.095 40.6350000000001, -74.095 40.6250000000001, -74.085 40.6250000000001))"
dr5rzzy8sqczky8nxd8q,3,330.0,"POLYGON((-73.8249999999999 40.7749999999999, -73.8249999999999 40.7849999999999, -73.8349999999999 40.7849999999999, -73.8349999999999 40.7749999999999, -73.8249999999999 40.7749999999999))"
dr7824tyjrf3qhcdsb36,88,330.0,"POLYGON((-73.815 40.835, -73.815 40.845, -73.825 40.845, -73.825 40.835, -73.815 40.835))"
dr5qcr52nud1xhr4y3ch,28,330.0,"POLYGON((-74.1150000000001 40.595, -74.1150000000001 40.605, -74.125 40.605, -74.125 40.595, -74.1150000000001 40.595))"
dr5ryu4hpnxny3cpvn4v,94,330.0,"POLYGON((-73.8750000000001 40.755, -73.8750000000001 40.765, -73.8850000000001 40.765, -73.8850000000001 40.755, -73.8750000000001 40.755))"
dr5qbpp01sx98u24gcgu,118,330.0,"POLYGON((-74.1649999999999 40.595, -74.1649999999999 40.605, -74.1749999999999 40.605, -74.1749999999999 40.595, -74.1649999999999 40.595))"
dr7801tfvr47y119uucr,108,330.0,"POLYGON((-73.815 40.785, -73.815 40.795, -73.825 40.795, -73.825 40.785, -73.815 40.785))"
dr72rwr6g21653wc4hz5,107,330.0,"POLYGON((-73.8350000000001 40.855, -73.8350000000001 40.865, -73.8450000000001 40.865, -73.8450000000001 40.855, -73.8350000000001 40.855))"
dr5x915n9musg5zk1btd,140,330.0,"POLYGON((-73.7750000000001 40.695, -73.7750000000001 40.705, -73.7850000000001 40.7050000000001, -73.7850000000001 40.695, -73.7750000000001 40.695))"
dr5nx468kesg67c596n2,7,330.0,"POLYGON((-74.2150000000001 40.525, -74.2150000000001 40.535, -74.2250000000001 40.535, -74.2250000000001 40.525, -74.2150000000001 40.525))"
dr5ryd6cynwdkzxsxgcv,47,330.0,"POLYGON((-73.885 40.7450000000001, -73.885 40.7550000000001, -73.895 40.7550000000001, -73.895 40.7450000000001, -73.885 40.7450000000001))"
dr5ru26psn3q0j396cxh,20,330.0,"POLYGON((-73.985 40.735, -73.985 40.745, -73.995 40.745, -73.995 40.735, -73.985 40.735))"
dr7803t4yr4gz351fhfr,113,330.0,"POLYGON((-73.8050000000001 40.785, -73.8050000000001 40.795, -73.8150000000001 40.795, -73.8150000000001 40.785, -73.8050000000001 40.785))"
dr72rn3db0pdp9d94kgg,28,330.0,"POLYGON((-73.8650000000002 40.855, -73.8650000000002 40.865, -73.8750000000002 40.865, -73.8750000000002 40.855, -73.8650000000002 40.855))"
dr5rm8jg6jhrrb456tjx,183,330.0,"POLYGON((-73.9249999999999 40.645, -73.9249999999999 40.6550000000001, -73.9349999999999 40.6550000000001, -73.9349999999999 40.645, -73.9249999999999 40.645))"
dr5rhbbdqhdmfwsqjs1k,159,330.0,"POLYGON((-73.9649999999999 40.6049999999999, -73.9649999999999 40.6149999999999, -73.9749999999999 40.6149999999999, -73.9749999999999 40.6049999999999, -73.9649999999999 40.6049999999999))"
dr5rwuf5pnpjw294tj4g,136,330.0,"POLYGON((-73.8750000000001 40.715, -73.8750000000001 40.725, -73.8850000000001 40.725, -73.8850000000001 40.715, -73.8750000000001 40.715))"
dr5r5skqbuzws5mkg0ey,127,330.0,"POLYGON((-74.015 40.6250000000001, -74.015 40.6350000000001, -74.025 40.6350000000001, -74.025 40.6250000000001, -74.015 40.6250000000001))"
dr5ruk4hhn9qb1cxfypj,37,330.0,"POLYGON((-73.985 40.755, -73.985 40.765, -73.995 40.765, -73.995 40.755, -73.985 40.755))"
dr72rfwwhrcckub4x826,176,330.0,"POLYGON((-73.8249999999999 40.835, -73.8249999999999 40.845, -73.8349999999999 40.845, -73.8349999999999 40.835, -73.8249999999999 40.835))"
dr5nwu56eesr8ypwuhm2,13,330.0,"POLYGON((-74.225 40.535, -74.225 40.545, -74.235 40.545, -74.235 40.535, -74.225 40.535))"
dr5qgg7edh20vrwu0mkg,42,330.0,"POLYGON((-74.0050000000001 40.5750000000001, -74.0050000000001 40.5850000000001, -74.0150000000001 40.5850000000001, -74.0150000000001 40.5750000000001, -74.0050000000001 40.5750000000001))"
dr5r40c63uevgneqnhhk,53,330.0,"POLYGON((-74.085 40.6049999999999, -74.085 40.6149999999999, -74.095 40.6149999999999, -74.095 40.6049999999999, -74.085 40.6049999999999))"
dr5r5bgd6h8jvqwy0khu,133,330.0,"POLYGON((-74.0050000000001 40.6049999999999, -74.0050000000001 40.6149999999999, -74.0150000000001 40.6149999999999, -74.0150000000001 40.6049999999999, -74.0050000000001 40.6049999999999))"
dr5qbcscku1hstk2gep4,28,330.0,"POLYGON((-74.1349999999999 40.565, -74.1349999999999 40.575, -74.1449999999999 40.575, -74.1449999999999 40.565, -74.1349999999999 40.565))"
dr5q8rwr4u0064ct90uc,69,330.0,"POLYGON((-74.155 40.5549999999999, -74.155 40.5649999999999, -74.165 40.5649999999999, -74.165 40.5549999999999, -74.155 40.5549999999999))"
dr72jvjp7pmh3jg2xcw8,20,330.0,"POLYGON((-73.915 40.805, -73.915 40.815, -73.925 40.815, -73.925 40.805, -73.915 40.805))"
dr5q8uhfsg9pswhqgsr0,12,330.0,"POLYGON((-74.1349999999999 40.535, -74.1349999999999 40.545, -74.1449999999999 40.545, -74.1449999999999 40.535, -74.1349999999999 40.535))"
dr5q8zszhu10kdume8z1,12,330.0,"POLYGON((-74.1349999999999 40.5549999999999, -74.1349999999999 40.5649999999999, -74.1449999999999 40.5649999999999, -74.1449999999999 40.5549999999999, -74.1349999999999 40.5549999999999))"
dr782htbmrfmwp1tuf97,29,330.0,"POLYGON((-73.815 40.8450000000001, -73.815 40.8550000000001, -73.825 40.8550000000001, -73.825 40.8450000000001, -73.815 40.8450000000001))"
dr72w7g9t0qp58w74e8v,5,330.0,"POLYGON((-73.8949999999999 40.885, -73.8949999999999 40.895, -73.9049999999999 40.895, -73.9049999999999 40.885, -73.8949999999999 40.885))"
dr5qbxj85u89ek6fy3vu,1,330.0,"POLYGON((-74.1450000000001 40.595, -74.1450000000001 40.605, -74.1550000000001 40.605, -74.1550000000001 40.595, -74.1450000000001 40.595))"
dr5x87j0yq4cpq5p64f6,260,330.0,"POLYGON((-73.8050000000001 40.7049999999999, -73.8050000000001 40.715, -73.8150000000001 40.715, -73.8150000000001 40.7049999999999, -73.8050000000001 40.7049999999999))"
dr5qv5r78h72vpxk0j77,78,330.0,"POLYGON((-73.9450000000001 40.5750000000001, -73.9450000000001 40.5850000000001, -73.955 40.5850000000001, -73.955 40.5750000000001, -73.9450000000001 40.5750000000001))"
dr5r0fsusuc4k9h37wrj,113,330.0,"POLYGON((-74.1349999999999 40.615, -74.1349999999999 40.625, -74.1449999999999 40.625, -74.1449999999999 40.615, -74.1349999999999 40.615))"
dr5rxw8j6q2cf4vmuzq5,39,330.0,"POLYGON((-73.845 40.7249999999999, -73.845 40.7349999999999, -73.855 40.7349999999999, -73.855 40.7249999999999, -73.845 40.7249999999999))"
dr5xfjbnmqyg0kkgr03y,28,330.0,"POLYGON((-73.7350000000001 40.765, -73.7350000000001 40.775, -73.7450000000001 40.775, -73.7450000000001 40.765, -73.7350000000001 40.765))"
dr72jjpr2p7kmjz281e2,49,330.0,"POLYGON((-73.9450000000001 40.805, -73.9450000000001 40.815, -73.955 40.815, -73.955 40.805, -73.9450000000001 40.805))"
dr782kt0qrfvxr5jf4d7,1,330.0,"POLYGON((-73.8050000000001 40.8450000000001, -73.8050000000001 40.8550000000001, -73.8150000000001 40.8550000000001, -73.8150000000001 40.8450000000001, -73.8050000000001 40.8450000000001))"
dr5rnhkquhvwd7kuv0xw,61,330.0,"POLYGON((-73.9050000000001 40.6250000000001, -73.9050000000001 40.6350000000001, -73.9150000000001 40.6350000000001, -73.9150000000001 40.6250000000001, -73.9050000000001 40.6250000000001))"
dr5xcf2cuqw4rpes9gbv,114,330.0,"POLYGON((-73.745 40.7450000000001, -73.745 40.7550000000001, -73.755 40.7550000000001, -73.755 40.7450000000001, -73.745 40.7450000000001))"
dr5ry679vnw47xwkdebv,99,330.0,"POLYGON((-73.8949999999999 40.7450000000001, -73.8949999999999 40.7550000000001, -73.9049999999999 40.7550000000001, -73.9049999999999 40.7450000000001, -73.8949999999999 40.7450000000001))"
dr5nqws5fe7dxxnhyvkq,47,330.0,"POLYGON((-74.2349999999999 40.5049999999999, -74.2349999999999 40.5149999999999, -74.2449999999999 40.5149999999999, -74.2449999999999 40.5049999999999, -74.2349999999999 40.5049999999999))"
dr5qfm0tfukmk3uz7rt7,49,330.0,"POLYGON((-74.0750000000001 40.585, -74.0750000000001 40.595, -74.0850000000001 40.595, -74.0850000000001 40.585, -74.0750000000001 40.585))"
dr5rmvt45jth1p5mrun9,68,330.0,"POLYGON((-73.915 40.6750000000001, -73.915 40.6850000000001, -73.925 40.6850000000001, -73.925 40.6750000000001, -73.915 40.6750000000001))"
dr5q84r03exe2gb5ef5b,10,330.0,"POLYGON((-74.1649999999999 40.525, -74.1649999999999 40.535, -74.1749999999999 40.535, -74.1749999999999 40.525, -74.1649999999999 40.525))"
dr5r18fdrudvbw8w5s4h,36,330.0,"POLYGON((-74.1050000000001 40.6049999999999, -74.1050000000001 40.6149999999999, -74.1150000000001 40.6149999999999, -74.1150000000001 40.6049999999999, -74.1050000000001 40.6049999999999))"
dr5rq1umsjmed6kytprx,62,330.0,"POLYGON((-73.9050000000001 40.6549999999999, -73.9050000000001 40.6649999999999, -73.9150000000001 40.6649999999999, -73.9150000000001 40.6549999999999, -73.9050000000001 40.6549999999999))"
dr72rq2fc2060cecpsv5,65,330.0,"POLYGON((-73.8549999999999 40.855, -73.8549999999999 40.865, -73.8649999999999 40.865, -73.8649999999999 40.855, -73.8549999999999 40.855))"
dr5rqtdfnjwshzptru1b,137,330.0,"POLYGON((-73.885 40.6749999999999, -73.885 40.6849999999999, -73.895 40.6849999999999, -73.895 40.6749999999999, -73.885 40.6749999999999))"
dr5rjwmc4jh6zvf04dvw,169,330.0,"POLYGON((-73.9249999999999 40.635, -73.9249999999999 40.645, -73.9349999999999 40.645, -73.9349999999999 40.635, -73.9249999999999 40.635))"
dr5r5hmwyuyw9e6sb89w,8,330.0,"POLYGON((-74.0350000000002 40.6250000000001, -74.0350000000002 40.6350000000001, -74.0450000000002 40.6350000000001, -74.0450000000002 40.6250000000001, -74.0350000000002 40.6250000000001))"
dr5ru46cgn8dqz8hteyj,38,330.0,"POLYGON((-73.9949999999999 40.7450000000001, -73.9949999999999 40.7550000000001, -74.0049999999999 40.7550000000001, -74.0049999999999 40.7450000000001, -73.9949999999999 40.7450000000001))"
dr5nxx9pnsjbkfgvs0b9,5,330.0,"POLYGON((-74.195 40.5549999999999, -74.195 40.5649999999999, -74.2049999999999 40.5649999999999, -74.2049999999999 40.5549999999999, -74.195 40.5549999999999))"
dr5rtwtv6nk3zffjfxme,3,330.0,"POLYGON((-73.9249999999999 40.7249999999999, -73.9249999999999 40.7349999999999, -73.9349999999999 40.7349999999999, -73.9349999999999 40.7249999999999, -73.9249999999999 40.7249999999999))"
dr5rzh1s0nxwz9fxfq5v,67,330.0,"POLYGON((-73.8650000000002 40.755, -73.8650000000002 40.765, -73.8750000000002 40.765, -73.8750000000002 40.755, -73.8650000000002 40.755))"
dr5qccd12u5k9v60bg56,90,330.0,"POLYGON((-74.0949999999999 40.565, -74.0949999999999 40.575, -74.1049999999999 40.575, -74.1049999999999 40.565, -74.0949999999999 40.565))"
dr5x8g5bbqh11yjzkdud,206,330.0,"POLYGON((-73.785 40.7049999999999, -73.785 40.715, -73.795 40.715, -73.795 40.7049999999999, -73.785 40.7049999999999))"
dr5rzbqxsq3yhv21r98k,116,330.0,"POLYGON((-73.8249999999999 40.735, -73.8249999999999 40.745, -73.8349999999999 40.745, -73.8349999999999 40.735, -73.8249999999999 40.735))"
dr72px01dr8bf0j7ugy1,91,330.0,"POLYGON((-73.845 40.815, -73.845 40.825, -73.855 40.825, -73.855 40.815, -73.845 40.815))"
dr5rvujh5ntnc1grzynt,278,330.0,"POLYGON((-73.915 40.755, -73.915 40.765, -73.925 40.765, -73.925 40.755, -73.915 40.755))"
dr5q8sjdeg8xeq4yykmb,127,330.0,"POLYGON((-74.1450000000001 40.535, -74.1450000000001 40.545, -74.1550000000001 40.545, -74.1550000000001 40.535, -74.1450000000001 40.535))"
dr5rvzv0envp3neqxfww,77,330.0,"POLYGON((-73.915 40.7749999999999, -73.915 40.7849999999999, -73.925 40.7849999999999, -73.925 40.7749999999999, -73.915 40.7749999999999))"
dr72w5u3s0mx42sgj5xt,17,330.0,"POLYGON((-73.9050000000001 40.885, -73.9050000000001 40.895, -73.9150000000001 40.895, -73.9150000000001 40.885, -73.9050000000001 40.885))"
dr7885vct26rn09ehg9m,3,330.0,"POLYGON((-73.815 40.885, -73.815 40.895, -73.825 40.895, -73.825 40.885, -73.815 40.885))"
dr72qfdnppz1qkc4t06f,1,330.0,"POLYGON((-73.8750000000001 40.835, -73.8750000000001 40.845, -73.8850000000001 40.845, -73.8850000000001 40.835, -73.8750000000001 40.835))"
dr5rx11w8jzszefs42ef,25,330.0,"POLYGON((-73.8650000000002 40.695, -73.8650000000002 40.705, -73.8750000000002 40.7050000000001, -73.8750000000002 40.695, -73.8650000000002 40.695))"
dr5nxk1ftetrew4qysr2,36,330.0,"POLYGON((-74.2050000000002 40.535, -74.2050000000002 40.545, -74.2150000000001 40.545, -74.2150000000001 40.535, -74.2050000000002 40.535))"
dr5xdqwtrqrcffzvcxk5,123,330.0,"POLYGON((-73.715 40.7249999999999, -73.715 40.7349999999999, -73.725 40.7349999999999, -73.725 40.7249999999999, -73.715 40.7249999999999))"
dr5rscpyxjfuggvu4bd6,51,330.0,"POLYGON((-73.955 40.6950000000001, -73.955 40.7050000000001, -73.965 40.7050000000001, -73.965 40.6950000000001, -73.955 40.6950000000001))"
dr5qc3e3qu4hxjr0y714,40,330.0,"POLYGON((-74.1150000000001 40.565, -74.1150000000001 40.575, -74.125 40.575, -74.125 40.565, -74.1150000000001 40.565))"
dr5xczbbsqyprnew9f8y,32,330.0,"POLYGON((-73.745 40.7749999999999, -73.745 40.7849999999999, -73.755 40.7849999999999, -73.755 40.7749999999999, -73.745 40.7749999999999))"
dr5rsg08yn434whrmdc6,1,330.0,"POLYGON((-73.9649999999999 40.7049999999999, -73.9649999999999 40.715, -73.9749999999999 40.715, -73.9749999999999 40.7049999999999, -73.9649999999999 40.7049999999999))"
dr5r02y66u8jfn9w1hhu,79,330.0,"POLYGON((-74.155 40.6049999999999, -74.155 40.6149999999999, -74.165 40.6149999999999, -74.165 40.6049999999999, -74.155 40.6049999999999))"
dr5r1s6wzufy8e2sg8dn,134,330.0,"POLYGON((-74.1050000000001 40.6250000000001, -74.1050000000001 40.6350000000001, -74.1150000000001 40.6350000000001, -74.1150000000001 40.6250000000001, -74.1050000000001 40.6250000000001))"
dr5qttvuf5ukpbd44wt9,7,330.0,"POLYGON((-73.9249999999999 40.545, -73.9249999999999 40.555, -73.9349999999999 40.555, -73.9349999999999 40.545, -73.9249999999999 40.545))"
dr5r0ukyuucnsekkg8xn,39,330.0,"POLYGON((-74.1349999999999 40.6250000000001, -74.1349999999999 40.6350000000001, -74.1449999999999 40.6350000000001, -74.1449999999999 40.6250000000001, -74.1349999999999 40.6250000000001))"
dr5rrgwxum3zuub4p9b2,21,330.0,"POLYGON((-73.8249999999999 40.665, -73.8249999999999 40.675, -73.8349999999999 40.675, -73.8349999999999 40.665, -73.8249999999999 40.665))"
dr5rypu2snvx6qsyt4xw,184,330.0,"POLYGON((-73.9050000000001 40.7749999999999, -73.9050000000001 40.7849999999999, -73.9150000000001 40.7849999999999, -73.9150000000001 40.7749999999999, -73.9050000000001 40.7749999999999))"
dr5qfrpb5usctsq6b9ys,143,330.0,"POLYGON((-74.0649999999999 40.595, -74.0649999999999 40.605, -74.0749999999999 40.605, -74.0749999999999 40.595, -74.0649999999999 40.595))"
dr5xb0mztq6qnj39kc9k,128,330.0,"POLYGON((-73.815 40.735, -73.815 40.745, -73.825 40.745, -73.825 40.735, -73.815 40.735))"
dr5rjsmyfhuqxg6hf8tw,190,330.0,"POLYGON((-73.9249999999999 40.6250000000001, -73.9249999999999 40.6350000000001, -73.9349999999999 40.6350000000001, -73.9349999999999 40.6250000000001, -73.9249999999999 40.6250000000001))"
dr5xb8krxq7w0tk3r3es,82,330.0,"POLYGON((-73.7949999999999 40.735, -73.7949999999999 40.745, -73.8049999999999 40.745, -73.8049999999999 40.735, -73.7949999999999 40.735))"
dr5rzunshq9yucbpzw0m,48,330.0,"POLYGON((-73.8249999999999 40.755, -73.8249999999999 40.765, -73.8349999999999 40.765, -73.8349999999999 40.755, -73.8249999999999 40.755))"
dr5rk9cmtj3g967n8r2p,132,330.0,"POLYGON((-73.9750000000001 40.6549999999999, -73.9750000000001 40.6649999999999, -73.9850000000001 40.6649999999999, -73.9850000000001 40.6549999999999, -73.9750000000001 40.6549999999999))"
dr5rq25emjnp78n76t0z,66,330.0,"POLYGON((-73.8949999999999 40.645, -73.8949999999999 40.6550000000001, -73.9049999999999 40.6550000000001, -73.9049999999999 40.645, -73.8949999999999 40.645))"
dr5xctcw7qveju65k2ry,41,330.0,"POLYGON((-73.7549999999999 40.765, -73.7549999999999 40.775, -73.7649999999999 40.775, -73.7649999999999 40.765, -73.7549999999999 40.765))"
dr5qz38c3k0k8v7bzej4,47,330.0,"POLYGON((-73.8549999999999 40.565, -73.8549999999999 40.575, -73.8649999999999 40.575, -73.8649999999999 40.565, -73.8549999999999 40.565))"
dr5rus1kjn9yc3gpbq0j,2,330.0,"POLYGON((-73.9750000000001 40.755, -73.9750000000001 40.765, -73.9850000000001 40.765, -73.9850000000001 40.755, -73.9750000000001 40.755))"
dr5rkbpgrj4z7bjg6v4r,16,330.0,"POLYGON((-73.955 40.645, -73.955 40.6550000000001, -73.965 40.6550000000001, -73.965 40.645, -73.955 40.645))"
dr5rv2qx9n7ynt29m3sk,5,330.0,"POLYGON((-73.9350000000001 40.735, -73.9350000000001 40.745, -73.9450000000001 40.745, -73.9450000000001 40.735, -73.9350000000001 40.735))"
dr5rkvxfpjdu5zjv6u43,124,330.0,"POLYGON((-73.955 40.6750000000001, -73.955 40.6850000000001, -73.965 40.6850000000001, -73.965 40.6750000000001, -73.955 40.6750000000001))"
dr5qze25dk2bfptkhvq5,76,330.0,"POLYGON((-73.845 40.5750000000001, -73.845 40.5850000000001, -73.855 40.5850000000001, -73.855 40.5750000000001, -73.845 40.5750000000001))"
dr7881vzm266wn1xuc3k,2,330.0,"POLYGON((-73.815 40.875, -73.815 40.8849999999999, -73.825 40.8849999999999, -73.825 40.8749999999999, -73.815 40.875))"
dr5x3g8zumqpzhgd1cbb,89,330.0,"POLYGON((-73.745 40.665, -73.745 40.675, -73.755 40.675, -73.755 40.665, -73.745 40.665))"
dr5x2vef0msh1zjvksh9,136,330.0,"POLYGON((-73.785 40.6750000000001, -73.785 40.6850000000001, -73.795 40.6850000000001, -73.795 40.6750000000001, -73.785 40.6750000000001))"
dr5x9y8vkqq1z4gtcz2g,130,330.0,"POLYGON((-73.745 40.7249999999999, -73.745 40.7349999999999, -73.755 40.7349999999999, -73.755 40.7249999999999, -73.745 40.7249999999999))"
dr5r1q73nv44zjz0n6cn,18,330.0,"POLYGON((-74.1150000000001 40.635, -74.1150000000001 40.645, -74.125 40.645, -74.125 40.635, -74.1150000000001 40.635))"
dr5rsuzgpn4vebtfdv47,76,330.0,"POLYGON((-73.955 40.715, -73.955 40.725, -73.965 40.725, -73.965 40.715, -73.955 40.715))"
dr72r8z7gr9m56qz4np1,5,330.0,"POLYGON((-73.8350000000001 40.825, -73.8350000000001 40.8349999999999, -73.8450000000001 40.835, -73.8450000000001 40.825, -73.8350000000001 40.825))"
dr5rwc4nxjzhy7chj0df,77,330.0,"POLYGON((-73.8750000000001 40.695, -73.8750000000001 40.7050000000001, -73.8850000000001 40.705, -73.8850000000001 40.695, -73.8750000000001 40.695))"
dr5nxu06xewrwnjqck38,35,330.0,"POLYGON((-74.185 40.535, -74.185 40.545, -74.195 40.545, -74.195 40.535, -74.185 40.535))"
dr72w0hmh0jw67uumpps,5,330.0,"POLYGON((-73.9050000000001 40.865, -73.9050000000001 40.875, -73.9150000000001 40.875, -73.9150000000001 40.865, -73.9050000000001 40.865))"
dr5xb6m1yqdfrrehd5fm,96,330.0,"POLYGON((-73.8050000000001 40.7450000000001, -73.8050000000001 40.7550000000001, -73.8150000000001 40.7550000000001, -73.8150000000001 40.7450000000001, -73.8050000000001 40.7450000000001))"
dr5rhs3qvhcy977hb28n,151,330.0,"POLYGON((-73.9750000000001 40.6250000000001, -73.9750000000001 40.6350000000001, -73.9850000000001 40.6350000000001, -73.9850000000001 40.6250000000001, -73.9750000000001 40.6250000000001))"
dr72mftn5pv13hg6xbqd,14,330.0,"POLYGON((-73.915 40.835, -73.915 40.845, -73.925 40.845, -73.925 40.835, -73.915 40.835))"
dr72pzn9sr9bub05zeb3,12,330.0,"POLYGON((-73.8249999999999 40.815, -73.8249999999999 40.825, -73.8349999999999 40.825, -73.8349999999999 40.815, -73.8249999999999 40.815))"
dr5nxzxz0snbr6ytw8f9,121,330.0,"POLYGON((-74.1750000000001 40.5549999999999, -74.1750000000001 40.5649999999999, -74.1850000000001 40.5649999999999, -74.1850000000001 40.5549999999999, -74.1750000000001 40.5549999999999))"
