geohash,count_buildings,distance_park,geometry
xn77t1x3857mtjz60h7r,8,300.0,"POLYGON((139.805 35.7749999999999, 139.805 35.785, 139.795 35.785, 139.795 35.7749999999999, 139.805 35.7749999999999))"
xn76vvt0g1vn15gmxgw9,1,300.0,"POLYGON((139.835 35.665, 139.835 35.675, 139.825 35.675, 139.825 35.665, 139.835 35.665))"
xn77rh1db5p8xwf84mey,6,300.0,"POLYGON((139.885 35.7450000000001, 139.885 35.7550000000001, 139.875 35.7550000000001, 139.875 35.7450000000001, 139.885 35.7450000000001))"
xn7734k0tfcsmumuc52j,4,300.0,"POLYGON((139.625 35.735, 139.625 35.745, 139.615 35.745, 139.615 35.735, 139.625 35.735))"
xn76tumje1m0905mpbnw,3,300.0,"POLYGON((139.835 35.615, 139.835 35.625, 139.825 35.625, 139.825 35.615, 139.835 35.615))"
xn76s0fc50bxyg2nmewj,2,300.0,"POLYGON((139.755 35.5950000000001, 139.755 35.6050000000001, 139.745 35.6050000000001, 139.745 35.5950000000001, 139.755 35.5950000000001))"
xn769q5ryc6hz4x0q63n,47,300.0,"POLYGON((139.635 35.6249999999999, 139.635 35.6349999999999, 139.625 35.6349999999999, 139.625 35.6249999999999, 139.635 35.6249999999999))"
xn76grkgpfp46y7bvvfc,12,300.0,"POLYGON((139.725 35.6749999999999, 139.725 35.6849999999999, 139.715 35.6849999999999, 139.715 35.6749999999999, 139.725 35.6749999999999))"
xn76f8p4hct3nuzetuxx,436,300.0,"POLYGON((139.695 35.635, 139.695 35.645, 139.685 35.645, 139.685 35.635, 139.695 35.635))"
xn76f9zhkctmqzpwvzp8,156,300.0,"POLYGON((139.695 35.6450000000001, 139.695 35.6550000000001, 139.685 35.6550000000001, 139.685 35.6450000000001, 139.695 35.6450000000001))"
xn7714uptf3ejfvz9425,48,300.0,"POLYGON((139.625 35.6950000000001, 139.625 35.7050000000001, 139.615 35.7050000000001, 139.615 35.6950000000001, 139.625 35.6950000000001))"
xn771dfxxf6g0dbxed65,46,300.0,"POLYGON((139.645 35.6950000000001, 139.645 35.7050000000001, 139.635 35.7050000000001, 139.635 35.6950000000001, 139.645 35.6950000000001))"
xn76ygdnx1z1y394m16b,26,300.0,"POLYGON((139.875 35.655, 139.875 35.665, 139.865 35.665, 139.865 35.655, 139.875 35.655))"
xn76brq74f046n38cjuc,50,300.0,"POLYGON((139.595 35.6749999999999, 139.595 35.6849999999999, 139.585 35.6849999999999, 139.585 35.6749999999999, 139.595 35.6749999999999))"
xn76c1uhmc9tmzjycp00,21,300.0,"POLYGON((139.625 35.6450000000001, 139.625 35.6550000000001, 139.615 35.6550000000001, 139.615 35.6450000000001, 139.625 35.6450000000001))"
xn777khfzgp0dygbjvdy,13,300.0,"POLYGON((139.725 35.7450000000001, 139.725 35.7550000000001, 139.715 35.7550000000001, 139.715 35.7450000000001, 139.725 35.7450000000001))"
xn7746zzefkgjdyr8dqe,118,300.0,"POLYGON((139.685 35.6950000000001, 139.685 35.7050000000001, 139.675 35.7050000000001, 139.675 35.6950000000001, 139.685 35.6950000000001))"
xn76d2b94buru7ky77tm,32,300.0,"POLYGON((139.675 35.595, 139.675 35.6050000000001, 139.665 35.6050000000001, 139.665 35.595, 139.675 35.595))"
xn76gb5d4181jkyg8ksz,27,300.0,"POLYGON((139.745 35.635, 139.745 35.645, 139.735 35.645, 139.735 35.635, 139.745 35.635))"
xn76up6g540dqy20vty1,6,300.0,"POLYGON((139.755 35.6749999999999, 139.755 35.6849999999999, 139.745 35.6849999999999, 139.745 35.6749999999999, 139.755 35.6749999999999))"
xn7720rn3dz80f01ec5u,10,300.0,"POLYGON((139.585 35.7249999999999, 139.585 35.7349999999999, 139.575 35.7349999999999, 139.575 35.7249999999999, 139.585 35.7249999999999))"
xn77mrwx357cqe2wv6hr,8,300.0,"POLYGON((139.815 35.765, 139.815 35.775, 139.805 35.775, 139.805 35.765, 139.815 35.765))"
xn77kvbtn54m49h7mxcq,1,300.0,"POLYGON((139.785 35.755, 139.785 35.765, 139.775 35.765, 139.775 35.755, 139.785 35.755))"
xn76dn1rcc7ug4e2q4kq,3,300.0,"POLYGON((139.665 35.6249999999999, 139.665 35.6349999999999, 139.655 35.6349999999999, 139.655 35.6249999999999, 139.665 35.6249999999999))"
xn770wts5f8eerdynqvu,14,300.0,"POLYGON((139.605 35.715, 139.605 35.725, 139.595 35.725, 139.595 35.715, 139.605 35.715))"
xn7783w3dg2jdjcd1hkz,1,300.0,"POLYGON((139.595 35.775, 139.595 35.785, 139.585 35.785, 139.585 35.7749999999999, 139.595 35.775))"
xn76ewhrbcrsu4t2747y,207,300.0,"POLYGON((139.735 35.6249999999999, 139.735 35.6349999999999, 139.725 35.6349999999999, 139.725 35.6249999999999, 139.735 35.6249999999999))"
xn766er4kbt6yursmuze,43,300.0,"POLYGON((139.695 35.565, 139.695 35.575, 139.685 35.575, 139.685 35.565, 139.695 35.565))"
xn77d72efgs6h2hv7qv2,5,300.0,"POLYGON((139.675 35.785, 139.675 35.795, 139.665 35.795, 139.665 35.785, 139.675 35.785))"
xn76e2ucpbzpfg7ymgdv,56,300.0,"POLYGON((139.725 35.595, 139.725 35.6050000000001, 139.715 35.6050000000001, 139.715 35.595, 139.725 35.595))"
xn7770mwqfy81d49891s,16,300.0,"POLYGON((139.715 35.7249999999999, 139.715 35.7349999999999, 139.705 35.7349999999999, 139.705 35.7249999999999, 139.715 35.7249999999999))"
xn76u04f5189nub5tswp,16,300.0,"POLYGON((139.755 35.635, 139.755 35.645, 139.745 35.645, 139.745 35.635, 139.755 35.635))"
xn77nkg9v4qp7tq6fs8g,1,300.0,"POLYGON((139.855 35.705, 139.855 35.715, 139.845 35.715, 139.845 35.705, 139.855 35.705))"
xn777xsr2gr9k5mqg45z,293,300.0,"POLYGON((139.735 35.765, 139.735 35.7750000000001, 139.725 35.7750000000001, 139.725 35.765, 139.735 35.765))"
xn766yyqvby58315532s,49,300.0,"POLYGON((139.705 35.585, 139.705 35.595, 139.695 35.595, 139.695 35.585, 139.705 35.585))"
xn777hjdygn89wf80t9w,4,300.0,"POLYGON((139.715 35.7450000000001, 139.715 35.7550000000001, 139.705 35.7550000000001, 139.705 35.7450000000001, 139.715 35.7450000000001))"
xn7764329fgu7h7ky5km,3,300.0,"POLYGON((139.665 35.735, 139.665 35.745, 139.655 35.745, 139.655 35.735, 139.665 35.735))"
xn76ke36m09fck7h2kb5,1,300.0,"POLYGON((139.775 35.565, 139.775 35.575, 139.765 35.575, 139.765 35.565, 139.775 35.565))"
xn76f3bs6csmkrhygrj2,209,300.0,"POLYGON((139.675 35.6450000000001, 139.675 35.6550000000001, 139.665 35.6550000000001, 139.665 35.6450000000001, 139.675 35.6450000000001))"
xn777tum0gpth1j77pgy,235,300.0,"POLYGON((139.735 35.755, 139.735 35.765, 139.725 35.765, 139.725 35.755, 139.735 35.755))"
xn76s6d5k11k0jc9dvzj,3,300.0,"POLYGON((139.765 35.605, 139.765 35.615, 139.755 35.615, 139.755 35.605, 139.765 35.605))"
xn76vbj451t11hg7xuwx,28,300.0,"POLYGON((139.835 35.635, 139.835 35.645, 139.825 35.645, 139.825 35.635, 139.835 35.635))"
xn77jnxk04e7tpxq0ngk,31,300.0,"POLYGON((139.805 35.715, 139.805 35.725, 139.795 35.725, 139.795 35.715, 139.805 35.715))"
xn76u1fu718tqz0nvxn0,27,300.0,"POLYGON((139.755 35.6450000000001, 139.755 35.6550000000001, 139.745 35.6550000000001, 139.745 35.6450000000001, 139.755 35.6450000000001))"
xn773vfj0g5m1c452zgq,2,300.0,"POLYGON((139.655 35.755, 139.655 35.765, 139.645 35.765, 139.645 35.755, 139.655 35.755))"
xn7677kfrbx4fu7umufg,26,300.0,"POLYGON((139.725 35.565, 139.725 35.575, 139.715 35.575, 139.715 35.565, 139.725 35.565))"
xn76gpmenfnd3w68btc9,147,300.0,"POLYGON((139.715 35.6749999999999, 139.715 35.6849999999999, 139.705 35.6849999999999, 139.705 35.6749999999999, 139.715 35.6749999999999))"
xn77h6fps43704cxdfr5,71,300.0,"POLYGON((139.765 35.6950000000001, 139.765 35.7050000000001, 139.755 35.7050000000001, 139.755 35.6950000000001, 139.765 35.6950000000001))"
xn769w4xzc6ubd887d6n,12,300.0,"POLYGON((139.645 35.6249999999999, 139.645 35.6349999999999, 139.635 35.6349999999999, 139.635 35.6249999999999, 139.645 35.6249999999999))"
xn77jwtu44s7xzdn4wvs,15,300.0,"POLYGON((139.825 35.715, 139.825 35.725, 139.815 35.725, 139.815 35.715, 139.825 35.715))"
xn76survx16bebjv4b4q,3,300.0,"POLYGON((139.795 35.615, 139.795 35.625, 139.785 35.625, 139.785 35.615, 139.795 35.615))"
xn76u9ckm19v3r5nbr00,3,300.0,"POLYGON((139.775 35.6450000000001, 139.775 35.6550000000001, 139.765 35.6550000000001, 139.765 35.6450000000001, 139.775 35.6450000000001))"
xn76dkrveckbt8nm08nw,264,300.0,"POLYGON((139.685 35.615, 139.685 35.625, 139.675 35.625, 139.675 35.615, 139.685 35.615))"
xn77h4fze42enfbptdq5,95,300.0,"POLYGON((139.755 35.6950000000001, 139.755 35.7050000000001, 139.745 35.7050000000001, 139.745 35.6950000000001, 139.755 35.6950000000001))"
xn77m8my64u2pf41d9js,2,300.0,"POLYGON((139.825 35.7249999999999, 139.825 35.7349999999999, 139.815 35.7349999999999, 139.815 35.7249999999999, 139.825 35.7249999999999))"
xn76dwppucmkyfx8mfrw,280,300.0,"POLYGON((139.695 35.6249999999999, 139.695 35.6349999999999, 139.685 35.6349999999999, 139.685 35.6249999999999, 139.695 35.6249999999999))"
xn76u5dye1b9yc84m9q0,105,300.0,"POLYGON((139.755 35.655, 139.755 35.665, 139.745 35.665, 139.745 35.655, 139.755 35.655))"
xn77hhfcg42xqv24vsw5,91,300.0,"POLYGON((139.755 35.705, 139.755 35.715, 139.745 35.715, 139.745 35.705, 139.755 35.705))"
xn76bgsyscc1u9s679r0,1,300.0,"POLYGON((139.615 35.655, 139.615 35.665, 139.605 35.665, 139.605 35.655, 139.615 35.655))"
xn77qs4fy5n8syz8pv9y,3,300.0,"POLYGON((139.865 35.7450000000001, 139.865 35.7550000000001, 139.855 35.7550000000001, 139.855 35.7450000000001, 139.865 35.7450000000001))"
xn767thk8bxxhntrep5g,94,300.0,"POLYGON((139.735 35.5749999999999, 139.735 35.5849999999999, 139.725 35.5849999999999, 139.725 35.5749999999999, 139.735 35.5749999999999))"
xn76cb440ce31uf58uer,27,300.0,"POLYGON((139.655 35.635, 139.655 35.645, 139.645 35.645, 139.645 35.635, 139.655 35.635))"
xn776zwrmgq1273ng60x,6,300.0,"POLYGON((139.705 35.765, 139.705 35.7750000000001, 139.695 35.7750000000001, 139.695 35.765, 139.705 35.765))"
xn76y5sqs1v9f3sfm1r8,1,300.0,"POLYGON((139.845 35.655, 139.845 35.665, 139.835 35.665, 139.835 35.655, 139.845 35.655))"
xn76knfyg0bewc05j9qh,4,300.0,"POLYGON((139.755 35.585, 139.755 35.595, 139.745 35.595, 139.745 35.585, 139.755 35.585))"
xn77k26nk4c20419dcph,148,300.0,"POLYGON((139.765 35.7249999999999, 139.765 35.7349999999999, 139.755 35.7349999999999, 139.755 35.7249999999999, 139.765 35.7249999999999))"
xn767jjswbwx1wdx8x1e,12,300.0,"POLYGON((139.715 35.5749999999999, 139.715 35.5849999999999, 139.705 35.5849999999999, 139.705 35.5749999999999, 139.715 35.5749999999999))"
xn76ccfh2cem3z4nbz52,1,300.0,"POLYGON((139.655 35.6450000000001, 139.655 35.6550000000001, 139.645 35.6550000000001, 139.645 35.6450000000001, 139.655 35.6450000000001))"
xn76gjt8ycyw1eft8e99,220,300.0,"POLYGON((139.715 35.665, 139.715 35.675, 139.705 35.675, 139.705 35.665, 139.715 35.665))"
xn77huzcz46z7vmffud7,64,300.0,"POLYGON((139.795 35.705, 139.795 35.715, 139.785 35.715, 139.785 35.705, 139.795 35.705))"
xn76dq0xfckku6sb76mq,212,300.0,"POLYGON((139.675 35.6249999999999, 139.675 35.6349999999999, 139.665 35.6349999999999, 139.665 35.6249999999999, 139.675 35.6249999999999))"
xn76efee610hjmyc8muv,46,300.0,"POLYGON((139.745 35.605, 139.745 35.615, 139.735 35.615, 139.735 35.605, 139.745 35.605))"
xn772hp4cep88yb05vey,1,300.0,"POLYGON((139.585 35.7450000000001, 139.585 35.7550000000001, 139.575 35.7550000000001, 139.575 35.7450000000001, 139.585 35.7450000000001))"
xn771hu1vf3xmvmfch85,76,300.0,"POLYGON((139.625 35.705, 139.625 35.715, 139.615 35.715, 139.615 35.705, 139.625 35.705))"
xn772kn6fg00dnc81jsy,25,300.0,"POLYGON((139.595 35.7450000000001, 139.595 35.7550000000001, 139.585 35.7550000000001, 139.585 35.7450000000001, 139.595 35.7450000000001))"
xn76k3d0h03q84194fx4,1,300.0,"POLYGON((139.765 35.5549999999999, 139.765 35.5649999999999, 139.755 35.5649999999999, 139.755 35.5549999999999, 139.765 35.5549999999999))"
xn77622w6fu2h6hce3jk,1,300.0,"POLYGON((139.675 35.7249999999999, 139.675 35.7349999999999, 139.665 35.7349999999999, 139.665 35.7249999999999, 139.675 35.7249999999999))"
xn77rjct05ptp94e6rgy,10,300.0,"POLYGON((139.885 35.755, 139.885 35.765, 139.875 35.765, 139.875 35.755, 139.885 35.755))"
xn77kh4fg508wyb0jtwn,8,300.0,"POLYGON((139.755 35.7450000000001, 139.755 35.7550000000001, 139.745 35.7550000000001, 139.745 35.7450000000001, 139.755 35.7450000000001))"
xn77q4k2s4vs6kkuv5rt,3,300.0,"POLYGON((139.845 35.735, 139.845 35.745, 139.835 35.745, 139.835 35.735, 139.845 35.735))"
xn76dby3jbypb73n778t,87,300.0,"POLYGON((139.705 35.595, 139.705 35.6050000000001, 139.695 35.6050000000001, 139.695 35.595, 139.705 35.595))"
xn765pttybqd1xdtb83d,21,300.0,"POLYGON((139.715 35.545, 139.715 35.555, 139.705 35.555, 139.705 35.545, 139.715 35.545))"
xn76ue9qt1ccc3e42320,14,300.0,"POLYGON((139.775 35.655, 139.775 35.665, 139.765 35.665, 139.765 35.655, 139.775 35.655))"
xn76ebg940bpv7qy27sv,7,300.0,"POLYGON((139.745 35.595, 139.745 35.6050000000001, 139.735 35.6050000000001, 139.735 35.595, 139.745 35.595))"
xn76frrg5fhfmwq2bty9,5,300.0,"POLYGON((139.685 35.6749999999999, 139.685 35.6849999999999, 139.675 35.6849999999999, 139.675 35.6749999999999, 139.685 35.6749999999999))"
xn76cgdn8cg3ccd42c72,5,300.0,"POLYGON((139.655 35.655, 139.655 35.665, 139.645 35.665, 139.645 35.655, 139.655 35.655))"
xn76bzkghf14kwk2gtz1,43,300.0,"POLYGON((139.615 35.6749999999999, 139.615 35.6849999999999, 139.605 35.6849999999999, 139.605 35.6749999999999, 139.615 35.6749999999999))"
xn769y4pbc7kcfd02f7q,2,300.0,"POLYGON((139.655 35.6249999999999, 139.655 35.6349999999999, 139.645 35.6349999999999, 139.645 35.6249999999999, 139.655 35.6249999999999))"
xn7716grwf65p4zpw635,102,300.0,"POLYGON((139.635 35.6950000000001, 139.635 35.7050000000001, 139.625 35.7050000000001, 139.625 35.6950000000001, 139.635 35.6950000000001))"
xn768wjxgc2sg6dbq6my,2,300.0,"POLYGON((139.605 35.6249999999999, 139.605 35.6349999999999, 139.595 35.6349999999999, 139.595 35.6249999999999, 139.605 35.6249999999999))"
xn76yjs2u1vw47uvt5x9,30,300.0,"POLYGON((139.845 35.665, 139.845 35.675, 139.835 35.675, 139.835 35.665, 139.845 35.665))"
xn76b3yk6c8j6p1wcphb,16,300.0,"POLYGON((139.595 35.6450000000001, 139.595 35.6550000000001, 139.585 35.6550000000001, 139.585 35.6450000000001, 139.595 35.6450000000001))"
xn76dqpzgckuvdw22dqw,155,300.0,"POLYGON((139.685 35.6249999999999, 139.685 35.6349999999999, 139.675 35.6349999999999, 139.675 35.6249999999999, 139.685 35.6249999999999))"
xn76g2hfpcx14uggtudz,126,300.0,"POLYGON((139.725 35.635, 139.725 35.645, 139.715 35.645, 139.715 35.635, 139.725 35.635))"
xn76v8jf41s3puf5dstx,41,300.0,"POLYGON((139.825 35.635, 139.825 35.645, 139.815 35.645, 139.815 35.635, 139.825 35.635))"
xn776kpfgghbtwy20twt,3,300.0,"POLYGON((139.685 35.7449999999999, 139.685 35.7549999999999, 139.675 35.7549999999999, 139.675 35.7449999999999, 139.685 35.7449999999999))"
xn77hw9kj49g9ren0qbh,79,300.0,"POLYGON((139.775 35.715, 139.775 35.725, 139.765 35.725, 139.765 35.715, 139.775 35.715))"
xn76d8z1hbvrygrwmgxt,128,300.0,"POLYGON((139.695 35.595, 139.695 35.6050000000001, 139.685 35.6050000000001, 139.685 35.595, 139.695 35.595))"
xn775wsk0fxesptq5ngu,54,300.0,"POLYGON((139.735 35.715, 139.735 35.725, 139.725 35.725, 139.725 35.715, 139.735 35.715))"
xn76y1ukk1tt6rhyvpp8,1,300.0,"POLYGON((139.845 35.6450000000001, 139.845 35.6550000000001, 139.835 35.6550000000001, 139.835 35.6450000000001, 139.845 35.6450000000001))"
xn77h91mm41yc2eh2204,41,300.0,"POLYGON((139.775 35.685, 139.775 35.695, 139.765 35.695, 139.765 35.685, 139.775 35.685))"
xn77386wrffb0d09e94h,33,300.0,"POLYGON((139.645 35.7249999999999, 139.645 35.7349999999999, 139.635 35.7349999999999, 139.635 35.7249999999999, 139.645 35.7249999999999))"
xn77qf60x4zhqk3hv56v,2,300.0,"POLYGON((139.875 35.735, 139.875 35.745, 139.865 35.745, 139.865 35.735, 139.875 35.735))"
xn76gxk70fpdknm2gjgc,4,300.0,"POLYGON((139.735 35.6749999999999, 139.735 35.6849999999999, 139.725 35.6849999999999, 139.725 35.6749999999999, 139.735 35.6749999999999))"
xn77e5meygwd184t2wc8,8,300.0,"POLYGON((139.715 35.785, 139.715 35.795, 139.705 35.795, 139.705 35.785, 139.715 35.785))"
xn776k0dfgh2squb5mtq,1,300.0,"POLYGON((139.675 35.7450000000001, 139.675 35.7550000000001, 139.665 35.7550000000001, 139.665 35.7450000000001, 139.675 35.7450000000001))"
xn76dynrvcqhb690762w,245,300.0,"POLYGON((139.705 35.6249999999999, 139.705 35.6349999999999, 139.695 35.6349999999999, 139.695 35.6249999999999, 139.705 35.6249999999999))"
xn76betwecb9g3dfq3mb,14,300.0,"POLYGON((139.605 35.655, 139.605 35.665, 139.595 35.665, 139.595 35.655, 139.605 35.655))"
xn76c3gkqcdjrppnyr10,33,300.0,"POLYGON((139.635 35.6450000000001, 139.635 35.6550000000001, 139.625 35.6550000000001, 139.625 35.6450000000001, 139.635 35.6450000000001))"
xn76b2n64c814hce9hsz,30,300.0,"POLYGON((139.595 35.635, 139.595 35.645, 139.585 35.645, 139.585 35.635, 139.595 35.635))"
xn76vjx2b1gqj5zm85e3,6,300.0,"POLYGON((139.805 35.665, 139.805 35.675, 139.795 35.675, 139.795 35.665, 139.805 35.665))"
xn76bmw2fcbn45ct95sc,60,300.0,"POLYGON((139.595 35.665, 139.595 35.675, 139.585 35.675, 139.585 35.665, 139.595 35.665))"
xn76g7syxcz1fcefmc6b,81,300.0,"POLYGON((139.725 35.655, 139.725 35.665, 139.715 35.665, 139.715 35.655, 139.725 35.655))"
xn76cjs0vccwjgvv9581,48,300.0,"POLYGON((139.625 35.665, 139.625 35.675, 139.615 35.675, 139.615 35.665, 139.625 35.665))"
xn7772kyrfz04f5ctc4u,48,300.0,"POLYGON((139.725 35.7249999999999, 139.725 35.7349999999999, 139.715 35.7349999999999, 139.715 35.7249999999999, 139.725 35.7249999999999))"
xn7671t8nbqw9d490d9d,116,300.0,"POLYGON((139.715 35.5549999999999, 139.715 35.5649999999999, 139.705 35.5649999999999, 139.705 35.5549999999999, 139.715 35.5549999999999))"
xn76sq4pu13kb4986frn,3,300.0,"POLYGON((139.765 35.6249999999999, 139.765 35.6349999999999, 139.755 35.6349999999999, 139.755 35.6249999999999, 139.765 35.6249999999999))"
xn776bqqmfy00611e30s,26,300.0,"POLYGON((139.705 35.7249999999999, 139.705 35.7349999999999, 139.695 35.7349999999999, 139.695 35.7249999999999, 139.705 35.7249999999999))"
xn77hc0tq44qf8skm816,136,300.0,"POLYGON((139.785 35.685, 139.785 35.695, 139.775 35.695, 139.775 35.685, 139.785 35.685))"
xn76bbhfhc91hsu7esxp,14,300.0,"POLYGON((139.615 35.635, 139.615 35.645, 139.605 35.645, 139.605 35.635, 139.615 35.635))"
xn77mhp6b552tnz20jeq,85,300.0,"POLYGON((139.805 35.7450000000001, 139.805 35.7550000000001, 139.795 35.7550000000001, 139.795 35.7450000000001, 139.805 35.7450000000001))"
xn76f2pf5cscjsy78swx,61,300.0,"POLYGON((139.685 35.635, 139.685 35.645, 139.675 35.645, 139.675 35.635, 139.685 35.635))"
xn76cvd0bcgq1gfj8ge3,34,300.0,"POLYGON((139.655 35.665, 139.655 35.675, 139.645 35.675, 139.645 35.665, 139.655 35.665))"
xn767wuqbbzes1j7517u,24,300.0,"POLYGON((139.735 35.585, 139.735 35.595, 139.725 35.595, 139.725 35.585, 139.735 35.585))"
xn76v2nd11ecnsbetksr,1,300.0,"POLYGON((139.815 35.635, 139.815 35.645, 139.805 35.645, 139.805 35.635, 139.815 35.635))"
xn768smtec28e24vn2jy,1,300.0,"POLYGON((139.605 35.615, 139.605 35.625, 139.595 35.625, 139.595 35.615, 139.605 35.615))"
xn77hfbxw4674durtd37,349,300.0,"POLYGON((139.785 35.6950000000001, 139.785 35.7050000000001, 139.775 35.7050000000001, 139.775 35.6950000000001, 139.785 35.6950000000001))"
xn76dfw7mcnh0mc1embt,124,300.0,"POLYGON((139.705 35.605, 139.705 35.615, 139.695 35.615, 139.695 35.605, 139.705 35.605))"
xn76gmsbzczn4ggvtgdc,20,300.0,"POLYGON((139.725 35.665, 139.725 35.675, 139.715 35.675, 139.715 35.665, 139.725 35.665))"
xn7753hvrfpnfbeumb4f,8,300.0,"POLYGON((139.725 35.685, 139.725 35.695, 139.715 35.695, 139.715 35.685, 139.725 35.685))"
xn76tyjpg1mhc4e2rfqw,8,300.0,"POLYGON((139.835 35.6249999999999, 139.835 35.6349999999999, 139.825 35.6349999999999, 139.825 35.6249999999999, 139.835 35.6249999999999))"
xn773pspmg39mgmyc40p,81,300.0,"POLYGON((139.625 35.765, 139.625 35.775, 139.615 35.775, 139.615 35.765, 139.625 35.765))"
xn76b8jd5c895kfgwktz,38,300.0,"POLYGON((139.605 35.635, 139.605 35.645, 139.595 35.645, 139.595 35.635, 139.605 35.635))"
xn765xsmbbrdhptmg07f,50,300.0,"POLYGON((139.735 35.545, 139.735 35.555, 139.725 35.555, 139.725 35.545, 139.735 35.545))"
xn76c256ncd1phz5wk9p,11,300.0,"POLYGON((139.635 35.635, 139.635 35.645, 139.625 35.645, 139.625 35.635, 139.635 35.635))"
xn76hjfge00tyv24mwn1,3,300.0,"POLYGON((139.755 35.535, 139.755 35.545, 139.745 35.545, 139.745 35.535, 139.755 35.535))"
xn7711hjmf1wvbtu3004,6,300.0,"POLYGON((139.625 35.685, 139.625 35.695, 139.615 35.695, 139.615 35.685, 139.625 35.685))"
xn76fmxbgcuyjeym8ew9,89,300.0,"POLYGON((139.685 35.665, 139.685 35.675, 139.675 35.675, 139.675 35.665, 139.685 35.665))"
xn776sp4ugj2wyz8jvxt,5,300.0,"POLYGON((139.695 35.7449999999999, 139.695 35.7549999999999, 139.685 35.7549999999999, 139.685 35.7449999999999, 139.695 35.7449999999999))"
xn766vnktbwp0q9per0e,9,300.0,"POLYGON((139.705 35.5749999999999, 139.705 35.5849999999999, 139.695 35.5849999999999, 139.695 35.5749999999999, 139.705 35.5749999999999))"
xn7675mdqbwdcs6s2sce,2,300.0,"POLYGON((139.715 35.565, 139.715 35.575, 139.705 35.575, 139.705 35.565, 139.715 35.565))"
xn76ujdbg1bwngbjtew1,96,300.0,"POLYGON((139.755 35.665, 139.755 35.675, 139.745 35.675, 139.745 35.665, 139.755 35.665))"
xn77dcw3tgqj8mc45k2x,7,300.0,"POLYGON((139.705 35.7749999999999, 139.705 35.785, 139.695 35.785, 139.695 35.7749999999999, 139.705 35.7749999999999))"
xn76e0v9nbyxce6w2e9t,52,300.0,"POLYGON((139.715 35.595, 139.715 35.6050000000001, 139.705 35.6050000000001, 139.705 35.595, 139.715 35.595))"
xn771nshjf9etzty1nbh,9,300.0,"POLYGON((139.625 35.715, 139.625 35.725, 139.615 35.725, 139.615 35.715, 139.625 35.715))"
xn773xdxrg6c2e2wgd4p,13,300.0,"POLYGON((139.645 35.765, 139.645 35.7750000000001, 139.635 35.7750000000001, 139.635 35.765, 139.645 35.765))"
xn773zdp2g733g6nbf5r,1,300.0,"POLYGON((139.655 35.765, 139.655 35.775, 139.645 35.775, 139.645 35.765, 139.655 35.765))"
xn7759hm2fpwu0tk705f,41,300.0,"POLYGON((139.735 35.685, 139.735 35.695, 139.725 35.695, 139.725 35.685, 139.735 35.685))"
xn7756uzxfr54fgztf6g,47,300.0,"POLYGON((139.725 35.6950000000001, 139.725 35.7050000000001, 139.715 35.7050000000001, 139.715 35.6950000000001, 139.725 35.6950000000001))"
xn76umd0u1cq05ctdgx1,81,300.0,"POLYGON((139.765 35.665, 139.765 35.675, 139.755 35.675, 139.755 35.665, 139.765 35.665))"
xn766wznubv7wcpejcrs,18,300.0,"POLYGON((139.695 35.585, 139.695 35.595, 139.685 35.595, 139.685 35.585, 139.695 35.585))"
xn76vpr70456mnr2bjg3,2,300.0,"POLYGON((139.805 35.6749999999999, 139.805 35.6849999999999, 139.795 35.6849999999999, 139.795 35.6749999999999, 139.805 35.6749999999999))"
xn770qwk4f85dp9w1nuu,1,300.0,"POLYGON((139.595 35.715, 139.595 35.725, 139.585 35.725, 139.585 35.715, 139.595 35.715))"
xn76gcgs618jmrnybrhb,72,300.0,"POLYGON((139.745 35.6450000000001, 139.745 35.6550000000001, 139.735 35.6550000000001, 139.735 35.6450000000001, 139.745 35.6450000000001))"
xn76ycfhr1xjqr1nvp4b,17,300.0,"POLYGON((139.875 35.6450000000001, 139.875 35.6550000000001, 139.865 35.6550000000001, 139.865 35.6450000000001, 139.875 35.6450000000001))"
xn767quyzbz5dc5gjc6u,60,300.0,"POLYGON((139.725 35.585, 139.725 35.595, 139.715 35.595, 139.715 35.585, 139.725 35.585))"
xn76kj4ue08xny8ptxnh,6,300.0,"POLYGON((139.755 35.5750000000001, 139.755 35.5850000000001, 139.745 35.5850000000001, 139.745 35.5750000000001, 139.755 35.5750000000001))"
xn77k83qm4cb1651830h,70,300.0,"POLYGON((139.775 35.7249999999999, 139.775 35.7349999999999, 139.765 35.7349999999999, 139.765 35.7249999999999, 139.775 35.7249999999999))"
xn7673sbpbrndf5cjfdf,28,300.0,"POLYGON((139.725 35.5549999999999, 139.725 35.5649999999999, 139.715 35.5649999999999, 139.715 35.5549999999999, 139.725 35.5549999999999))"
xn76ekkvxcr0db5vjb4y,115,300.0,"POLYGON((139.725 35.615, 139.725 35.625, 139.715 35.625, 139.715 35.615, 139.725 35.615))"
xn76bxme5f0d7q6bymvc,30,300.0,"POLYGON((139.605 35.6749999999999, 139.605 35.6849999999999, 139.595 35.6849999999999, 139.595 35.6749999999999, 139.605 35.6749999999999))"
xn76bcuukc9jkxhqgxp0,7,300.0,"POLYGON((139.615 35.6450000000001, 139.615 35.6550000000001, 139.605 35.6550000000001, 139.605 35.6450000000001, 139.615 35.6450000000001))"
xn76g0jdncw91sfe8s9x,3,300.0,"POLYGON((139.715 35.635, 139.715 35.645, 139.705 35.645, 139.705 35.635, 139.715 35.635))"
